,a0.surv,bc.surv,a1.surv.one,a1.surv.two,a1.surv.three,a1.surv.four,aS.surv.siteA,aS.surv.siteB,aS.surv.siteC,aS.surv.siteD,aS.surv.siteE,a0.gr,bc.gr,a1.gr.one,a1.gr.two,a1.gr.three,a1.gr.four,bcTSF.gr.one,bcTSF.gr.two,bcTSF.gr.three,bcTSF.gr.four,aS.gr.siteA,aS.gr.siteB,aS.gr.siteC,aS.gr.siteD,aS.gr.siteE,a0.sds,a1.sds.one,a1.sds.two,a1.sds.three,a1.sds.four,aS.sds.siteA,aS.sds.siteB,aS.sds.siteC,aS.sds.siteD,aS.sds.siteE,a0.fl,bc.fl,a1.fl.two,a1.fl.three,a1.fl.four,bcTSF.fl.two,bcTSF.fl.three,bcTSF.fl.four,aS.fl.siteA,aS.fl.siteB,aS.fl.siteC,aS.fl.siteD,aS.fl.siteE,a0.fs,bc.fs,a1.fs.two,a1.fs.three,a1.fs.four,aS.fs.siteA,aS.fs.siteB,aS.fs.siteC,aS.fs.siteD,aS.fs.siteE,a0.fps,bc.fps,a1.fps.two,a1.fps.three,a1.fps.four,aS.fps.siteA,aS.fps.siteB,aS.fps.siteC,aS.fps.siteD,aS.fps.siteE,a0.goCont,a1.goCont.burned,a1.goCont.unburned,aS.goCont.1,aS.goCont.2,aS.goCont.3,aS.goCont.4,aS.goCont.5,aS.goCont.6,aS.goCont.7,a0.staySB,a1.staySB.burned,a1.staySB.unburned,aS.staySB.1,aS.staySB.2,aS.staySB.3,aS.staySB.4,aS.staySB.5,aS.staySB.6,aS.staySB.7,a0.outSB,a1.outSB.burned,a1.outSB.unburned,aS.outSB.1,aS.outSB.2,aS.outSB.3,aS.outSB.4,aS.outSB.5,aS.outSB.6,aS.outSB.7
957,-3.691882,0.82751,2.225679,1.1908,-1.982327,-1.434152,0.747744,1.077393,0.284986,-0.242835,-1.867288,2.242316,0.675952,1.460872,-0.040434,-1.299109,-0.121329,-0.136003,-0.053568,0.21243,-0.022859,-0.219278,-0.188294,0.328523,-0.28329,0.362339,4.103273,-0.612563,0.701405,0.057595,-0.146437,0.323945,-0.195882,-0.293452,-0.556039,0.721428,-9.54151,1.660739,-5.752048,3.653325,2.098723,0.701744,-0.508767,-0.192978,0.716738,-0.041074,-0.153714,-0.379547,-0.142402,-3.419496,0.629809,-0.553439,0.354524,0.198915,0.225775,-0.342324,0.315185,-0.042463,-0.156172,-0.498719,0.306109,0.138297,-0.008511,-0.129786,-0.027286,-0.167324,-0.130282,0.013315,0.311576,-2.639296,0.712568,-0.712568,0.023489,0.042476,-0.040923,-0.095254,0.029612,-0.051877,0.092475,1.076211,-0.583446,0.583446,-0.31726,-0.453522,0.045982,-0.177387,-0.100923,0.565183,0.437927,-3.29582,0.53572,-0.53572,-0.385686,-0.319378,-0.113722,0.495968,0.769606,0.28357,-0.730359
958,-3.446691,0.777784,1.995336,1.284906,-1.827093,-1.45315,0.803064,0.704663,0.239131,-0.27076,-1.476097,2.245754,0.67978,1.169118,-0.134314,-1.34176,0.306956,-0.071046,-0.048183,0.212266,-0.093037,-0.331667,0.025368,0.101003,-0.207634,0.412929,3.858912,-0.549788,0.3611,0.081848,0.10684,-0.139961,-0.098049,-0.303763,-0.361271,0.903043,-8.716672,1.471269,-5.890676,4.849599,1.041078,0.720952,-0.763297,0.042344,0.866272,-0.056002,-0.102868,-0.43245,-0.274951,-3.473572,0.648251,-0.414763,0.327643,0.08712,0.30528,-0.172925,0.316195,-0.109639,-0.33891,-0.126551,0.247199,0.159177,0.036896,-0.196073,-0.075665,-0.144955,-0.11091,-0.003768,0.335298,-2.512946,0.700627,-0.700627,-0.030221,-0.005133,-0.063093,0.041327,0.069414,0.031674,-0.043968,1.07112,-0.643816,0.643816,-0.404696,-0.419143,-0.039185,-0.04036,-0.084051,0.517683,0.469752,-2.990673,0.353414,-0.353414,-0.201995,0.021634,-0.256994,0.230293,0.153253,0.260326,-0.206516
959,-3.833863,0.81701,1.994376,0.915249,-1.974133,-0.935492,0.391798,0.770362,0.050459,0.0832,-1.295819,2.396227,0.643095,0.997654,-0.255296,-0.813982,0.071625,-0.060464,-0.03386,0.12133,-0.027006,-0.319338,-0.135589,0.092307,-0.094543,0.457162,3.972985,-0.68481,0.334064,0.218053,0.132694,-0.132365,0.032448,-0.442467,-0.344815,0.887199,-10.180658,1.772508,-6.530659,4.741557,1.789103,0.840692,-0.703051,-0.13764,0.774132,-0.110182,-0.073769,-0.56234,-0.02784,-3.437629,0.645878,-0.439871,0.380616,0.059255,0.281954,-0.203465,0.286027,-0.218363,-0.146152,-0.325431,0.27714,0.167117,0.013712,-0.180829,-0.04692,-0.115071,-0.074939,0.023867,0.213063,-2.381957,0.655456,-0.655456,0.283904,-0.091372,-0.09085,-0.07907,0.166415,-0.050479,-0.138548,1.110148,-0.726058,0.726058,-0.226964,-0.452458,-0.115421,-0.259763,0.037874,0.479095,0.537637,-3.056988,0.330269,-0.330269,0.0763,0.217544,-1.041927,0.894294,0.479912,0.324794,-0.950917
960,-3.582149,0.741256,1.823811,0.977805,-2.054697,-0.746919,0.314955,0.175395,0.088611,0.277402,-0.856363,2.093377,0.712067,1.046968,-0.175104,-0.921592,0.049727,-0.026167,-0.052313,0.138868,-0.060387,-0.31187,-0.033188,0.113967,-0.185579,0.416671,3.85304,-0.630742,0.322998,0.186636,0.121108,-0.204846,-0.305399,-0.178258,-0.295706,0.984209,-8.831136,1.487162,-5.375657,4.557498,0.818159,0.694216,-0.701096,0.00688,1.114984,-0.44056,0.057975,-0.514735,-0.217663,-3.231323,0.60854,-0.427029,0.355367,0.071662,0.240757,-0.118715,0.288728,-0.034938,-0.375831,-0.514777,0.311751,0.233891,-0.030519,-0.203372,-0.013793,-0.022466,-0.130862,0.016771,0.15035,-2.770196,0.733178,-0.733178,0.407825,0.214999,-0.036991,-0.370088,-0.020686,-0.204334,0.009274,1.030787,-0.725383,0.725383,0.026561,-0.44134,0.110516,-0.171965,-0.166155,0.608298,0.034086,-3.099943,0.291072,-0.291072,-0.631486,0.070068,-0.251172,0.502619,0.3303,0.098125,-0.118454
961,-3.901342,0.833573,2.028172,1.154085,-1.966172,-1.216086,0.826614,0.161177,0.413973,0.05154,-1.453303,2.18594,0.71077,1.058081,-0.071628,-1.024101,0.037648,-0.007197,-0.049877,0.147404,-0.090329,-0.182563,0.108828,0.150729,-0.343852,0.266857,3.81194,-0.660547,0.149522,0.311831,0.199194,-0.201761,-0.279672,-0.373712,-0.187061,1.042206,-9.379893,1.645927,-3.893224,3.044901,0.848323,0.436498,-0.447843,0.011344,0.858973,-0.404877,-0.020226,-0.537309,0.103439,-3.418121,0.642431,-0.467305,0.272641,0.194664,0.113855,-0.19111,0.312071,-0.010296,-0.224519,-0.154196,0.255592,0.230646,-0.05976,-0.170886,-0.072084,-0.055106,-0.004674,0.02242,0.109444,-2.545493,0.73786,-0.73786,0.021455,0.025957,0.065901,-0.112772,0.073117,-0.08325,0.009591,1.073198,-0.694657,0.694657,-0.490577,-0.206544,-0.231086,-0.017452,-0.127275,0.702886,0.370047,-3.181881,0.387796,-0.387796,0.445809,0.117394,-0.772182,0.714509,0.710321,-0.263397,-0.952453
962,-3.570679,0.76476,1.982621,1.168435,-1.872925,-1.278132,0.597245,0.873249,0.28121,-0.120001,-1.631703,2.280107,0.646709,1.564503,-0.761335,-1.15866,0.355491,-0.19856,0.085274,0.188995,-0.07571,-0.368117,-0.326717,0.104695,-0.119059,0.709197,3.916792,-0.766368,0.245239,0.31764,0.203488,-0.220905,-0.264355,-0.43011,-0.224818,1.140188,-8.999159,1.565249,-2.657056,2.164877,0.492179,0.232818,-0.288561,0.055743,1.105061,-0.014016,0.071865,-0.817093,-0.345816,-3.787873,0.698209,-0.537352,0.39629,0.141062,0.299093,-0.393046,0.283842,-0.086219,-0.10367,-0.155907,0.245289,0.220044,-0.008347,-0.211697,-0.109776,-0.088787,-0.09979,0.034316,0.264037,-2.475052,0.781808,-0.781808,0.006047,-0.08042,-0.108485,0.19122,0.012008,-0.095678,0.075307,1.063986,-0.645821,0.645821,-0.280475,-0.457267,-0.097685,0.054728,-0.041189,0.355292,0.466597,-3.098997,0.290238,-0.290238,-0.054898,0.336297,-0.507115,0.883297,0.506994,-0.03423,-1.130345
963,-3.594927,0.779362,1.982403,1.132163,-1.886967,-1.227599,0.624098,0.654155,0.282745,-0.093474,-1.467524,2.225623,0.684426,1.392701,-0.242314,-1.012683,-0.137703,-0.103412,-0.015794,0.154642,-0.035435,-0.324837,0.136061,0.231622,-0.311647,0.268802,3.999494,-0.717509,0.29945,0.312861,0.105199,0.087551,-0.22818,-0.456913,-0.380963,0.978506,-9.042726,1.54024,-4.095263,3.228186,0.867077,0.449206,-0.406348,-0.042858,1.012405,-0.474743,0.114123,-0.415816,-0.23597,-3.951452,0.727132,-0.497941,0.305472,0.192469,0.124019,-0.171965,0.108066,-0.047322,-0.012797,0.131083,0.213117,0.241724,-0.056439,-0.185285,-0.163889,-0.089161,-0.08134,0.014798,0.319593,-2.57675,0.553335,-0.553335,-0.050808,0.133443,0.118453,-0.082808,0.037072,0.021786,-0.177139,1.015237,-0.677437,0.677437,-0.181914,-0.476206,0.063969,-0.117902,-0.014471,0.461433,0.265091,-3.169056,0.276299,-0.276299,-0.235701,0.320511,-0.790303,0.284711,0.918446,0.047504,-0.545168
964,-3.605247,0.759717,1.883289,1.108412,-1.986122,-1.005579,0.692079,0.420078,0.290351,0.138013,-1.54052,2.506039,0.626598,0.921326,-0.662001,-0.680353,0.421028,-0.034877,0.054519,0.087462,-0.107103,-0.477913,0.074192,0.115159,-0.159791,0.448353,3.888514,-0.727029,0.28515,0.284843,0.157036,-0.047198,-0.335455,-0.346388,-0.224626,0.953668,-9.793766,1.662525,-7.040787,5.253019,1.787767,0.969946,-0.815907,-0.154039,1.158021,-0.671854,0.107093,-0.457747,-0.135513,-3.715039,0.6787,-0.451231,0.362358,0.088873,0.297489,-0.325694,0.250437,-0.01875,-0.203481,-0.120908,0.244795,0.199887,-0.033224,-0.166663,-0.127053,-0.008087,-0.056869,0.003678,0.188331,-2.471767,0.414006,-0.414006,-0.017027,0.005137,-0.000914,0.008655,0.015305,-0.01231,0.001154,1.082729,-0.70144,0.70144,-0.403117,-0.127859,-0.072566,-0.035109,-0.271603,0.403755,0.506499,-3.195856,0.386581,-0.386581,-0.387456,0.211816,-0.258438,0.528998,0.564793,-0.275642,-0.38407
965,-3.603858,0.780336,2.117692,0.928474,-1.878734,-1.167433,0.582636,0.83572,0.058965,-0.004015,-1.473305,2.442152,0.65484,1.321509,-0.011909,-0.862023,-0.447577,-0.109437,-0.056003,0.137359,0.028081,-0.264715,-0.066595,0.177567,-0.350653,0.504395,3.933188,-0.632815,0.271243,0.199678,0.161894,0.058789,-0.201915,-0.443809,-0.340941,0.927875,-10.014168,1.733673,-4.305979,3.835154,0.470825,0.409149,-0.560472,0.151323,0.468244,0.06313,-0.018199,-0.49976,-0.013415,-3.598792,0.663904,-0.370632,0.258392,0.11224,0.295198,-0.237539,0.219793,0.041538,-0.31899,-0.208215,0.262083,0.225716,-0.054066,-0.171651,-0.143488,-0.056595,0.061991,0.029568,0.108524,-2.74902,0.734509,-0.734509,0.338267,0.223567,-0.141423,0.044306,-0.065617,0.016126,-0.415226,1.044387,-0.621708,0.621708,-0.309264,-0.588448,0.092051,-0.056837,-0.15102,0.577422,0.436096,-3.099555,0.334704,-0.334704,0.034868,-0.144197,-0.362933,0.587688,0.726402,0.095878,-0.937706
966,-3.592881,0.780929,2.001258,1.076314,-1.870125,-1.207448,0.52434,0.747692,0.246651,-0.034612,-1.484071,2.051961,0.706926,1.716992,-0.497779,-1.320805,0.101592,-0.205473,0.042039,0.217357,-0.053924,-0.214686,-0.09433,0.090792,-0.27056,0.488784,3.976781,-0.752273,0.342657,0.40641,0.003206,0.053948,-0.366136,-0.307693,-0.300905,0.920786,-9.726532,1.704071,-5.401098,4.642108,0.758989,0.624414,-0.706548,0.082134,0.525144,0.213415,-0.100353,-0.655402,0.017197,-3.729142,0.668613,-0.545261,0.293053,0.252207,0.17188,-0.278924,0.281438,0.026114,-0.200507,-0.31772,0.283889,0.17382,-0.06851,-0.10531,-0.153295,-0.180582,-0.073288,0.059795,0.347369,-2.544463,0.696697,-0.696697,0.164335,-0.177101,-0.187154,0.116359,0.251034,0.055261,-0.222733,1.039153,-0.689809,0.689809,-0.154855,-0.232275,-0.027331,-0.012893,-0.276055,0.422537,0.280873,-3.085046,0.340015,-0.340015,0.557705,-0.214939,-0.194657,0.055383,0.009931,0.337715,-0.551139
967,-3.435036,0.762386,2.012587,1.33773,-1.978864,-1.371453,0.890348,0.696138,0.132635,-0.214107,-1.505013,2.293205,0.664573,0.911035,-0.302586,-0.962779,0.354331,0.009683,-0.015988,0.125234,-0.118929,-0.316041,-0.093267,0.269994,-0.163001,0.302315,3.981283,-0.75312,0.347252,0.258765,0.147102,0.00799,-0.287362,-0.440936,-0.278755,0.999063,-9.906425,1.72364,-4.671686,3.337194,1.334492,0.496801,-0.455503,-0.041299,0.924013,-0.270692,-0.066845,-0.439722,-0.146754,-4.060848,0.722467,-0.49446,0.332502,0.161958,0.330022,-0.168651,0.41059,0.092318,-0.664278,0.371797,0.172319,0.251795,-0.066383,-0.185412,-0.101477,0.03917,0.022472,-0.00765,0.047485,-2.502917,0.697466,-0.697466,0.687009,-0.049019,-0.317595,-0.304318,0.214931,-0.12962,-0.101388,1.119239,-0.666056,0.666056,-0.504532,-0.416563,0.178686,-0.198973,0.053441,0.31771,0.570232,-3.224932,0.264697,-0.264697,-0.272895,0.682025,-0.283587,0.585916,0.321002,-0.006413,-1.026047
968,-3.274101,0.716765,1.781579,1.110517,-1.854039,-1.038056,0.334645,0.830736,-0.085667,-0.142935,-0.936778,1.971846,0.731973,1.332056,-0.19759,-1.089413,-0.045053,-0.083638,-0.033795,0.154993,-0.03756,-0.360344,-0.017929,0.252627,-0.222836,0.348482,3.928281,-0.619766,0.269058,0.199332,0.151376,-0.010462,-0.176656,-0.340888,-0.382848,0.910854,-9.649905,1.718736,-4.186797,3.496801,0.689996,0.45867,-0.503859,0.045189,0.764285,-0.162246,-0.183969,-0.878303,0.460233,-3.549849,0.663499,-0.424781,0.300964,0.123816,0.213884,-0.141023,0.246635,-0.04656,-0.272936,0.071335,0.210421,0.232135,-0.079898,-0.152237,-0.122963,-0.127965,0.056078,0.037643,0.157208,-2.385744,0.576243,-0.576243,0.283061,0.238039,-0.024276,0.028036,-0.331923,-0.230892,0.037954,1.125252,-0.703562,0.703562,-0.339586,-0.376756,-0.345245,0.00126,-0.000982,0.400687,0.660622,-3.116269,0.481002,-0.481002,0.021707,-0.11755,-0.703302,0.713896,0.399357,-0.077797,-0.236311
969,-3.566967,0.784338,2.026798,1.075551,-1.835918,-1.266431,0.357594,0.745517,0.170898,-0.185462,-1.088547,2.293646,0.668322,1.204658,-0.564662,-1.030522,0.390526,-0.082068,0.037468,0.155174,-0.110574,-0.302904,-0.125377,0.038405,-0.199576,0.589453,4.001124,-0.770777,0.516062,0.137362,0.117354,-0.003929,-0.128127,-0.481627,-0.340656,0.954339,-9.140114,1.577106,-4.346851,2.806588,1.540263,0.516729,-0.390424,-0.126305,0.803735,-0.67399,0.075723,-0.53366,0.328192,-3.516899,0.653846,-0.481983,0.273361,0.208622,0.116261,-0.220395,0.252765,0.027959,-0.17659,-0.143636,0.254172,0.209957,-0.015638,-0.194319,-0.127274,-0.16031,-0.042369,-0.082387,0.41234,-2.408815,0.602814,-0.602814,0.253233,0.42088,-0.122714,-0.085337,-0.104849,-0.330374,-0.030839,1.082903,-0.696221,0.696221,-0.253136,-0.507121,-0.056941,-0.319087,-0.074125,0.804268,0.406142,-3.15957,0.199427,-0.199427,-0.361949,0.211044,-0.49652,0.573424,0.891678,0.142199,-0.959876
970,-3.563979,0.737553,1.689971,1.015862,-2.084383,-0.62145,0.247378,0.341899,-0.083633,0.300539,-0.806183,2.386257,0.661326,1.174693,-0.349216,-0.966766,0.141289,-0.06347,0.001396,0.13368,-0.071606,-0.283613,-0.012827,0.094982,-0.318274,0.519733,3.943171,-0.731095,0.324097,0.32145,0.085548,-0.04759,-0.225802,-0.361682,-0.29324,0.928314,-9.397512,1.62035,-4.933527,4.259151,0.674376,0.58668,-0.634542,0.047862,1.126843,-0.428432,0.129611,-0.709693,-0.118329,-3.576666,0.642439,-0.454526,0.300369,0.154156,0.364887,-0.45435,0.358611,0.063779,-0.332927,-0.368578,0.2957,0.31909,-0.084104,-0.234987,0.052359,-0.007961,-0.140257,0.098353,-0.002494,-2.769685,0.827722,-0.827722,0.021787,0.104127,-0.002867,0.000181,0.008351,-0.037454,-0.094125,1.028516,-0.666783,0.666783,-0.358846,-0.439901,-0.157911,0.153794,-0.047868,0.521678,0.329054,-3.348517,0.244817,-0.244817,-0.295658,0.25363,-0.617042,0.698967,0.392975,-0.198863,-0.234008
971,-3.519279,0.747884,1.755705,1.228752,-1.967814,-1.016643,0.656065,0.198472,0.317726,0.086877,-1.25914,2.331026,0.656049,1.287925,-0.540105,-0.896191,0.148372,-0.108731,0.031986,0.153024,-0.076279,-0.324831,-0.060512,0.201124,-0.211205,0.395425,3.95769,-0.705647,0.537973,0.150528,0.017146,0.109484,-0.351815,-0.253128,-0.337364,0.832823,-9.280113,1.60818,-5.322055,4.118259,1.203796,0.630789,-0.616352,-0.014438,1.084288,-0.080035,-0.045464,-0.560065,-0.398723,-3.580675,0.649278,-0.475365,0.281516,0.193849,0.281863,-0.51073,0.339156,-0.026162,-0.084126,-0.0862,0.256693,0.177773,0.004854,-0.182627,-0.147811,0.045214,-0.092486,-0.056965,0.252049,-2.505863,0.768958,-0.768958,0.0345,0.021634,-0.030137,-0.031076,-0.003944,-0.003679,0.012701,1.020525,-0.680836,0.680836,-0.422096,-0.470197,0.103826,0.019312,-0.41038,0.761773,0.417761,-2.938929,0.239827,-0.239827,-0.562638,0.217574,-0.095827,0.492086,0.30622,0.077886,-0.435301
972,-2.955666,0.636053,1.670457,0.900668,-1.727931,-0.843194,0.497922,0.620389,-0.020358,0.03129,-1.129242,2.308931,0.668176,1.281783,-0.587043,-0.500614,-0.194126,-0.108436,0.046713,0.067553,-0.00583,-0.237696,-0.0914,0.023003,-0.212801,0.518894,3.896047,-0.725832,0.271231,0.253031,0.20157,0.079062,-0.406387,-0.43441,-0.237728,0.999463,-8.089641,1.376214,-4.04692,3.114247,0.932673,0.459842,-0.444772,-0.01507,1.114595,-0.320216,-0.048042,-0.608954,-0.137383,-3.73798,0.682851,-0.466112,0.380528,0.085583,0.251145,-0.137594,0.256397,-0.052748,-0.317201,-0.021926,0.240968,0.244479,-0.019576,-0.224904,0.006696,0.079327,-0.059762,-0.10245,0.076189,-2.607326,0.670804,-0.670804,0.462524,-0.159823,-0.169581,-0.071685,0.047209,0.036702,-0.145345,1.046319,-0.616452,0.616452,-0.318015,-0.441973,-0.065873,0.079017,-0.284073,0.556429,0.474488,-2.867674,0.160781,-0.160781,0.178958,0.25643,-0.315156,0.556245,0.438601,-0.576821,-0.538256
973,-2.970446,0.669322,1.976525,1.142914,-1.677102,-1.442337,0.734565,0.934501,0.160121,-0.265072,-1.564116,2.610583,0.632083,1.172708,-0.404463,-0.985207,0.216962,-0.075481,0.034532,0.167956,-0.127007,-0.167968,0.077888,0.142415,-0.416341,0.364005,3.986916,-0.793422,0.381223,0.24722,0.164979,-0.008789,-0.235498,-0.457257,-0.250813,0.952356,-8.681695,1.506699,-5.133629,3.973657,1.159972,0.627724,-0.604244,-0.02348,1.183787,-0.240989,-0.062284,-0.582637,-0.297878,-4.161657,0.729277,-0.311722,0.249073,0.062649,0.505338,-0.437289,0.281722,0.161824,-0.511595,0.162775,0.207281,0.250203,-0.069508,-0.180695,-0.180678,0.056976,-0.1002,-0.018579,0.242481,-2.638188,0.660538,-0.660538,0.178291,-0.075117,-0.029377,0.000677,0.004448,-0.075491,-0.003432,0.997834,-0.753501,0.753501,-0.410993,-0.492377,-0.007621,0.073555,-0.085769,0.470924,0.452281,-3.121351,0.322153,-0.322153,-0.101195,0.180565,0.00022,-0.012708,0.188555,-0.128979,-0.126456
974,-3.39906,0.715119,1.90053,0.991273,-1.787587,-1.104216,0.480413,0.415298,0.133943,0.030532,-1.060186,2.34313,0.670324,1.614462,-0.362662,-1.198501,-0.053299,-0.174737,0.019849,0.197339,-0.042451,-0.267197,0.118329,0.068795,-0.323453,0.403526,3.939962,-0.698815,0.280356,0.24803,0.17043,-0.122583,-0.200147,-0.398777,-0.310727,1.032234,-8.577065,1.50215,-3.399678,2.18761,1.212068,0.347694,-0.254963,-0.092731,0.490739,0.386451,-0.06246,-0.779807,-0.034923,-4.10151,0.726799,-0.545692,0.331867,0.213825,0.294649,-0.310658,0.275872,0.034158,-0.294021,0.101091,0.221539,0.19891,-0.027022,-0.171888,-0.211411,0.028518,-0.085602,0.006845,0.26165,-2.629886,0.643996,-0.643996,0.531388,-0.111558,-0.235016,-0.164844,0.048598,0.198981,-0.26755,0.975181,-0.76248,0.76248,-0.086809,-0.472663,-0.201086,-0.246732,-0.153125,0.582632,0.577781,-3.078128,0.206445,-0.206445,-0.03238,0.280004,-0.706494,0.450804,0.825186,0.211406,-1.028526
975,-3.228032,0.696713,1.81438,1.136957,-1.796442,-1.154894,0.568591,0.574574,0.291179,-0.046791,-1.387553,2.395494,0.649884,0.925355,-0.445447,-0.858421,0.378513,-0.028719,0.01716,0.121953,-0.110394,-0.305112,-0.08234,0.038547,-0.218904,0.56781,3.884546,-0.640505,0.406774,0.111802,0.121929,-0.089317,-0.235229,-0.356438,-0.288318,0.969303,-8.674701,1.498154,-5.473247,4.211689,1.261558,0.692875,-0.628182,-0.064693,0.928002,-0.147609,-0.09201,-0.595575,-0.092808,-3.411213,0.619861,-0.563062,0.407684,0.155378,0.152986,-0.441748,0.362663,-0.085678,0.011778,-0.014102,0.240443,0.216809,-0.033827,-0.182982,-0.095023,-0.048031,-0.093195,-0.076639,0.312888,-2.566828,0.754094,-0.754094,0.074496,-0.002032,0.008752,0.002334,-0.034803,-0.090353,0.041605,1.070229,-0.666051,0.666051,-0.233617,-0.424663,0.008284,-0.155887,-0.26316,0.540906,0.528138,-3.292606,0.183419,-0.183419,0.040835,-0.046604,-0.44584,1.190524,0.628684,0.078767,-1.446366
976,-3.340982,0.749407,1.978645,1.171696,-1.778034,-1.372307,0.620926,1.098225,0.301714,-0.347693,-1.673172,2.525042,0.621941,1.004138,-0.51173,-0.717179,0.224771,-0.058161,0.019413,0.108278,-0.06953,-0.336084,-0.140436,0.162919,-0.213548,0.527149,3.973304,-0.697168,0.540617,0.176303,-0.019753,0.152847,-0.295087,-0.326797,-0.325075,0.794112,-10.202637,1.72336,-7.631669,4.937518,2.694151,1.028258,-0.721549,-0.306709,0.855206,-0.116299,0.022991,-0.430862,-0.331037,-2.98573,0.558955,-0.385985,0.251456,0.134529,0.207609,-0.31663,0.461406,0.035877,-0.388261,-0.128225,0.249874,0.267681,-0.085959,-0.181722,-0.108343,-0.048736,-0.055924,0.031293,0.181711,-2.587942,0.731501,-0.731501,0.006397,-0.021652,-0.005013,0.013717,-0.01371,0.010316,0.009945,1.066889,-0.620724,0.620724,-0.343409,-0.36807,-0.055471,-0.064614,0.032222,0.503716,0.295625,-3.060565,0.22796,-0.22796,-0.273032,0.030826,-0.294522,-0.049113,0.776404,0.064199,-0.254761
977,-3.595608,0.755913,1.818905,1.102239,-1.945341,-0.975802,0.443551,0.467036,-0.019214,0.066781,-0.958153,2.483883,0.633424,1.259791,-0.161465,-1.220662,0.122337,-0.097188,-0.037623,0.204752,-0.069941,-0.241245,0.112879,0.174404,-0.326598,0.280561,3.985091,-0.681028,0.523169,0.138746,0.019114,0.042045,-0.158457,-0.332804,-0.40286,0.852076,-9.542501,1.661515,-4.223623,3.978928,0.244695,0.479723,-0.627998,0.148275,0.934552,-0.389838,-0.226426,-0.491492,0.173205,-3.67393,0.68057,-0.497081,0.356926,0.140155,0.252268,-0.146512,0.146014,-0.028913,-0.222857,0.113115,0.218328,0.195587,-0.097362,-0.098225,-0.21054,-0.0431,-0.018745,-0.013019,0.285404,-2.575238,0.657545,-0.657545,-0.163642,0.071942,0.002528,0.036201,0.105435,-0.105307,0.052843,1.078342,-0.687016,0.687016,-0.273479,-0.523644,0.12545,-0.07862,-0.096721,0.523549,0.323464,-3.008048,0.152014,-0.152014,-0.097893,-0.090121,-0.403293,0.244333,0.59142,0.295078,-0.539523
978,-3.483367,0.76502,2.023897,1.070514,-1.976938,-1.117474,0.493622,0.862376,0.189435,-0.197215,-1.348218,2.228942,0.670308,1.34142,-0.261281,-0.854488,-0.225651,-0.127455,-0.020104,0.133555,0.014004,-0.325951,-0.20225,0.097722,-0.14662,0.5771,3.905479,-0.746124,0.249035,0.232184,0.264905,0.115221,-0.441813,-0.498579,-0.214154,1.039324,-8.033592,1.391031,-2.518778,2.999043,-0.480265,0.172181,-0.414491,0.24231,0.954406,-0.086681,0.161071,-0.610619,-0.418176,-4.045519,0.701088,-0.440048,0.176123,0.263925,0.433285,-0.823126,0.387264,0.286,-0.283423,-0.194104,0.264142,0.193485,-0.01743,-0.176055,-0.051019,-0.20461,0.015817,-0.04176,0.281571,-2.456906,0.582641,-0.582641,0.037039,-0.045709,-0.016837,0.017073,0.008628,-0.004867,0.004673,1.032434,-0.612752,0.612752,-0.27946,-0.446425,0.037089,0.074033,-0.211391,0.507811,0.318343,-3.2486,0.287622,-0.287622,0.304603,-0.03849,-0.381862,0.256475,0.721452,0.143268,-1.005446
979,-3.665358,0.793878,1.833814,0.925832,-1.933395,-0.826251,0.396312,0.627407,0.112202,0.141627,-1.277547,2.133881,0.701513,1.317897,-0.002742,-1.374486,0.05933,-0.1038,-0.063942,0.228707,-0.060965,-0.305818,-0.147655,0.09688,-0.250459,0.607052,3.751966,-0.410138,0.250924,0.109763,0.049451,-0.229964,-0.092285,-0.076538,-0.419135,0.817923,-8.381545,1.45425,-3.799378,3.017388,0.78199,0.420884,-0.441737,0.020853,0.813635,-0.407102,-0.11743,-0.596463,0.307361,-3.338487,0.617786,-0.277335,0.259148,0.018187,0.261088,-0.505966,0.372851,0.069039,-0.197012,-0.187489,0.269056,0.174522,-0.073984,-0.100538,-0.154466,-0.096593,-0.043669,0.03237,0.262358,-2.564908,0.783717,-0.783717,0.4738,0.070094,0.066215,-0.162592,-0.088809,-0.132151,-0.226557,1.098732,-0.607885,0.607885,-0.278449,-0.354981,-0.018219,0.020649,-0.085659,0.447101,0.269559,-3.25476,0.327317,-0.327317,-0.567208,0.239133,-0.377021,0.727607,0.700158,0.64449,-1.367159
980,-3.535614,0.759861,2.028168,1.193327,-1.935403,-1.286092,0.792136,0.463789,0.317274,-0.148293,-1.424906,2.236226,0.675375,1.533423,-0.264224,-0.988626,-0.280573,-0.1747,-0.013786,0.169914,0.018572,-0.262646,-0.0749,0.051562,-0.274629,0.560613,3.969207,-0.615632,0.413041,0.139341,0.06325,0.117886,-0.191248,-0.349956,-0.409509,0.832827,-8.432204,1.482666,-3.881917,3.421418,0.460499,0.423503,-0.493709,0.070206,0.816261,0.037898,-0.06453,-0.588818,-0.200811,-3.895502,0.714766,-0.394478,0.239651,0.154827,0.231738,-0.295457,0.202505,-0.018147,-0.120639,-0.211285,0.275159,0.207687,-0.012279,-0.195408,-0.097185,0.015828,-0.092035,-0.0071,0.180492,-2.536186,0.755493,-0.755493,0.029864,0.108617,0.022237,0.027165,0.306303,-0.136328,-0.357857,0.98844,-0.701791,0.701791,-0.270833,-0.452283,0.049038,-0.113438,-0.090862,0.339735,0.538642,-3.242018,0.261154,-0.261154,-0.155425,0.456728,-0.405563,0.422974,0.264899,0.057778,-0.641392
